pl_name,pl_masse,pl_rade,pl_orbsmax,pl_orbincl,pl_trandep,st_teff,st_rad,st_radv,st_dist,st_optmag
K2-98 b,32.20000,4.300,0.094300,89.000,,6120.00,1.31,76.75,,12.166
GJ 876 b,723.22350,,0.208317,59.000,,,0.30,-1.60,4.70,10.191
K2-102 b,,1.300,,89.000,,4695.00,0.71,34.85,,13.200
EPIC 211822797 b,,1.980,0.131000,89.730,,4148.21,0.57,34.85,,15.256
K2-104 b,,1.960,0.023000,88.000,,3546.46,0.49,34.81,,15.149
OGLE-2014-BLG-0676L b,982.09470,,4.400000,,,,,,2220.00,
XO-6 b,1398.45200,23.203,0.081500,86.000,,6720.00,1.93,,232.72,10.250
Kepler-747 b,,5.270,,,,5096.00,0.78,,855.00,15.703
Kepler-748 b,,2.520,,,,5934.00,1.10,,1271.00,15.242
Kepler-750 b,,3.070,,,,6160.00,1.23,,1181.00,14.500
Kepler-750 c,,1.620,,,,6160.00,1.23,,1181.00,14.500
alf Tau b,,,1.460000,,,4055.00,45.10,,20.43,0.850
2MASS J19383260+4603591 b,603.87700,,0.920000,,,,,,,12.264
MOA-2010-BLG-328L b,9.20000,,0.920000,,,,,,810.00,
MOA-2011-BLG-262L b,18.00000,,0.840000,,,,,,7000.00,
HATS-8 b,43.86054,9.785,0.046670,87.800,,5679.00,1.09,19.96,829.00,14.030
51 Eri b,635.66000,,13.200000,,,,,17.30,29.40,5.230
HAT-P-1 b,166.86075,14.785,0.055610,85.634,,5980.00,1.17,,139.00,10.340
K2-21 b,,1.840,0.076000,88.980,,4222.06,0.65,,,12.850
K2-21 c,,2.490,0.107000,88.850,,4222.06,0.65,,,12.850
K2-30 b,184.02357,11.646,0.048390,86.920,1.603000,5425.00,0.84,35.43,,13.530
Kepler-751 b,,2.460,,,,5387.00,0.84,,748.00,15.007
Kepler-752 b,,2.810,,,,5373.00,0.83,,1075.00,15.762
Kepler-753 b,,1.910,,,,4346.00,0.65,,278.00,14.496
Kepler-754 b,,2.010,,,,5935.00,1.08,,1192.00,15.160
Kepler-755 b,,1.760,,,,5043.00,0.77,,368.00,13.999
Kepler-755 c,,1.260,,,,5043.00,0.77,,368.00,13.999
Kepler-756 b,,1.120,,,,5282.00,0.79,,852.00,15.376
Kepler-757 b,,1.360,,,,6014.00,1.13,,1016.00,14.803
Kepler-758 b,,2.480,,,,6228.00,1.42,,1353.00,14.348
Kepler-758 c,,1.690,,,,6228.00,1.42,,1353.00,14.348
Kepler-758 d,,2.120,,,,6228.00,1.42,,1353.00,14.348
Kepler-758 e,,1.530,,,,6228.00,1.42,,1353.00,14.348
Kepler-759 b,,2.270,,,,5860.00,1.04,,892.00,14.502
Kepler-239 b,,2.330,0.095000,,,4914.00,0.76,,,15.208
Kepler-239 c,,2.510,0.268000,,,4914.00,0.76,,,15.208
Kepler-240 b,,1.370,0.048000,,,4985.00,0.74,,,15.660
Kepler-240 c,,2.200,0.074000,,,4985.00,0.74,,,15.660
Kepler-241 b,,2.330,0.094000,,,4699.00,0.67,,,15.389
Kepler-241 c,,2.570,0.189000,,,4699.00,0.67,,,15.389
Kepler-238 b,,1.730,0.034000,,,5751.00,1.43,,,15.084
Kepler-238 c,,2.390,0.069000,,,5751.00,1.43,,,15.084
Kepler-238 d,,3.070,0.115000,,,5751.00,1.43,,,15.084
Kepler-238 e,169.70000,5.600,,,,5751.00,1.43,,,15.084
Kepler-238 f,13.50000,2.000,,,,5751.00,1.43,,,15.084
Kepler-242 b,,2.610,0.075000,,,5020.00,0.85,,,15.376
Kepler-243 b,,2.450,0.062000,,,5228.00,0.84,,,15.086
Kepler-243 c,,1.990,0.142000,,,5228.00,0.84,,,15.086
Kepler-244 b,,2.760,0.050000,,,5554.00,0.80,,,15.604
Kepler-244 d,,2.310,0.140000,,,5554.00,0.80,,,15.604
Kepler-245 b,,2.570,0.071000,,,5100.00,0.80,,,15.599
Kepler-245 c,,2.180,0.124000,,,5100.00,0.80,,,15.599
Kepler-245 d,,3.030,0.202000,,,5100.00,0.80,,,15.599
Kepler-246 c,,1.500,0.095000,,,5206.00,0.83,,,15.024
Kepler-247 b,,1.640,0.042000,,,5100.00,0.77,,,15.067
Kepler-247 c,,4.090,0.084000,,,5100.00,0.77,,,15.067
Kepler-248 b,,3.020,0.066000,,,5190.00,0.83,,,15.258
Kepler-248 c,,4.070,0.123000,,,5190.00,0.83,,,15.258
Kepler-249 b,,1.090,0.035000,,,3568.00,0.48,,,15.234
USco CTIO 108 b,4449.62000,,670.000000,,,2700.00,,,,
V0391 Peg b,,,1.700000,,,29300.00,0.23,,1400.00,14.570
WASP-1 b,271.41500,16.623,0.038890,90.000,,,1.47,-13.50,408.00,11.790
WASP-3 b,629.30340,15.693,0.031500,84.060,1.110000,6400.00,1.36,-5.49,220.00,10.500
WASP-4 b,386.48128,14.908,,86.850,,5436.00,0.92,57.73,300.00,12.500
WASP-5 b,502.15000,12.184,0.026700,86.900,1.180000,5700.00,1.03,20.01,300.00,12.300
WASP-6 b,154.14755,13.787,0.041400,88.380,,5375.00,0.86,,,11.900
WASP-8 b,713.18000,11.635,0.080100,88.550,1.276000,5600.00,0.94,-1.50,87.00,9.790
WASP-8 c,,,5.280000,,,5600.00,0.94,-1.50,87.00,9.790
WASP-10 b,1001.12000,12.106,0.037810,88.490,2.525000,4675.00,0.70,-11.44,90.00,12.700
WASP-11 b,154.77700,11.265,0.043500,88.600,1.729000,4980.00,0.79,3.95,121.70,11.600
WASP-13 b,151.59900,15.569,0.053620,85.190,0.851000,5826.00,1.56,9.83,155.00,10.420
WASP-14 b,2333.00000,14.360,0.036000,84.320,1.020000,6475.00,1.31,-4.99,160.00,9.750
WASP-15 b,172.00000,16.010,0.049900,85.500,0.990000,6300.00,1.48,-2.34,,11.000
WASP-17 b,154.46538,22.317,0.051500,86.830,1.696000,6650.00,1.57,-49.51,400.00,11.600
WASP-18 b,3314.83000,13.059,0.020260,86.000,0.875000,6400.00,1.23,3.20,105.49,9.303
WASP-19 b,339.76027,15.603,0.016340,78.780,,5568.00,1.00,20.79,250.00,12.590
WASP-20 b,98.84100,16.388,0.060000,85.560,1.164000,5940.00,1.39,1.32,210.00,10.680
WASP-21 b,95.34500,11.990,0.052000,88.750,1.082000,5800.00,1.14,-89.45,242.00,11.580
WASP-22 b,196.10111,13.440,0.048900,88.600,,6153.00,1.25,-7.19,300.00,12.000
WASP-23 b,280.95000,10.783,0.037600,88.390,1.691000,5150.00,0.77,,,
WASP-25 b,184.33400,13.675,0.047300,88.000,1.870000,5703.00,0.92,-2.63,,11.880
WASP-26 b,326.71500,14.359,0.039850,82.910,1.022000,5939.00,1.30,8.46,250.00,
WASP-28 b,288.26000,13.597,0.044690,88.610,1.300000,6150.00,1.09,24.22,410.00,12.030
WASP-31 b,151.91600,17.363,0.046590,84.410,1.615000,6302.00,1.25,,360.00,11.700
Kepler-1237 b,,2.860,,,,5472.00,0.90,,1121.00,15.758
Kepler-1239 b,,2.900,,,,6564.00,1.57,,2511.00,15.438
Kepler-1240 b,,1.150,,,,5682.00,0.96,,614.00,13.987
Kepler-1241 b,,2.630,,,,5261.00,0.80,,936.00,15.714
Kepler-1242 b,,2.260,,,,4895.00,0.74,,682.00,15.462
Kepler-1244 b,,1.350,,,,6680.00,1.77,,764.00,12.402
Kepler-1245 b,,1.440,,,,5306.00,0.83,,861.00,15.404
Kepler-1245 c,,1.440,,,,5306.00,0.83,,861.00,15.404
Kepler-1246 b,,1.360,,,,4611.00,0.69,,435.00,15.006
Kepler-1248 b,,1.180,,,,6149.00,1.21,,540.00,12.770
Kepler-1249 b,,2.380,,,,6202.00,1.28,,1674.00,15.373
Kepler-1250 b,,1.920,,,,5717.00,0.98,,1371.00,15.618
Kepler-1252 b,,1.670,,,,5949.00,1.09,,828.00,14.503
Kepler-1253 b,,1.330,,,,5850.00,1.10,,390.00,12.464
Kepler-1254 b,,1.550,,,,4985.00,0.75,,676.00,15.311
Kepler-1254 c,,1.300,,,,4985.00,0.75,,676.00,15.311
Kepler-1255 b,,2.320,,,,6018.00,1.12,,1344.00,15.251
Kepler-1256 b,,1.490,,,,6129.00,1.36,,862.00,13.539
Kepler-1257 b,,1.520,,,,5502.00,0.87,,1081.00,15.553
Kepler-1259 b,,1.430,,,,5053.00,0.77,,704.00,15.304
Kepler-1260 b,,1.770,,,,5961.00,1.08,,1041.00,14.838
Kepler-1261 b,,2.260,,,,5006.00,0.77,,795.00,15.605
Kepler-1262 b,,1.820,,,,5771.00,0.98,,1153.00,15.180
Kepler-1264 b,,1.180,,,,5791.00,0.98,,814.00,14.511
Kepler-1265 b,,1.350,,,,4630.00,0.69,,581.00,15.602
Kepler-1266 b,,2.580,,,,5044.00,0.76,,901.00,15.860
Kepler-760 b,,3.060,,,,5322.00,0.85,,782.00,15.070
Kepler-760 c,,1.480,,,,5322.00,0.85,,782.00,15.070
Kepler-761 b,,2.030,,,,5706.00,0.93,,867.00,14.743
Kepler-762 b,,12.680,,,,5944.00,1.08,,1465.00,15.439
Kepler-763 b,,1.220,,,,5166.00,0.80,,902.00,15.692
Kepler-764 b,,1.640,,,,5557.00,0.89,,1013.00,15.302
Kepler-782 b,,3.210,,,,5867.00,1.01,,412.00,12.783
Kepler-765 b,,2.430,,,,5901.00,1.06,,1000.00,14.609
Kepler-766 b,,3.390,,,,5992.00,1.15,,1614.00,15.678
Kepler-767 b,,6.640,,,,5694.00,0.94,,1185.00,15.435
Kepler-768 b,,1.790,,,,5108.00,0.78,,795.00,15.681
Kepler-769 b,,2.920,,,,6186.00,1.28,,1362.00,14.818
Kepler-769 c,,1.790,,,,6186.00,1.28,,1362.00,14.818
Kepler-770 b,,2.300,,,,5598.00,0.92,,761.00,14.604
Kepler-770 c,,1.200,,,,5598.00,0.92,,761.00,14.604
Kepler-770 d,,1.400,,,,5598.00,0.92,,761.00,14.604
Kepler-771 b,,1.820,,,,5906.00,1.05,,1000.00,14.794
Kepler-772 b,,1.820,,,,5714.00,1.11,,689.00,13.974
Kepler-773 b,,1.430,,,,5850.00,1.01,,528.00,13.333
Kepler-774 b,,3.170,,,,6403.00,2.42,,1190.00,12.808
Kepler-775 b,,1.190,,,,5468.00,0.84,,400.00,13.507
Kepler-776 b,,1.280,,,,5071.00,0.78,,727.00,15.456
Kepler-778 b,,1.680,,,,5102.00,0.77,,899.00,15.764
Kepler-779 b,,0.920,,,,3804.00,0.44,,224.00,15.649
Kepler-780 b,,0.890,,,,5769.00,1.02,,520.00,13.326
Kepler-271 d,,0.660,,,,5524.00,0.88,,,13.404
Kepler-783 b,,0.780,,,,5521.00,0.89,,544.00,13.916
Kepler-784 b,,1.580,,,,5674.00,1.32,-0.56,604.00,13.290
Kepler-249 d,,1.570,0.097000,,,3568.00,0.48,,,15.234
Kepler-251 b,,1.330,0.053000,,,5526.00,0.89,,,15.223
Kepler-251 c,,2.770,0.122000,,,5526.00,0.89,,,15.223
Kepler-251 d,,2.770,0.182000,,,5526.00,0.89,,,15.223
Kepler-251 e,,2.770,0.404000,,,5526.00,0.89,,,15.223
Kepler-252 c,,2.150,0.080000,,,4208.00,0.55,,,15.058
Kepler-253 b,,1.630,0.046000,,,5208.00,0.79,,,15.532
Kepler-250 b,,1.130,0.048000,,,5160.00,0.81,,,15.460
Kepler-250 c,,2.280,0.069000,,,5160.00,0.81,,,15.460
Kepler-253 c,,2.650,0.089000,,,5208.00,0.79,,,15.532
Kepler-254 b,,3.870,0.064000,,,5957.00,0.91,,,15.843
Kepler-254 c,,2.150,0.105000,,,5957.00,0.91,,,15.843
Kepler-254 d,,2.500,0.139000,,,5957.00,0.91,,,15.843
Kepler-255 c,,2.990,0.092000,,,5573.00,0.93,,,15.596
Kepler-256 b,,1.590,0.027000,,,5551.00,1.30,,,15.065
Kepler-256 c,,2.150,0.045000,,,5551.00,1.30,,,15.065
Kepler-256 d,,2.480,0.064000,,,5551.00,1.30,,,15.065
Kepler-257 b,,2.610,0.034000,,,5180.00,1.04,,,15.471
Kepler-257 c,,5.410,0.066000,,,5180.00,1.04,,,15.471
Kepler-257 d,,4.950,0.160000,,,5180.00,1.04,,,15.471
Kepler-258 c,,3.610,0.193000,,,4942.00,0.92,,,15.223
Kepler-259 b,,2.800,0.079000,,,5938.00,0.90,,,15.219
Kepler-259 c,,2.700,0.217000,,,5938.00,0.90,,,15.219
Kepler-260 c,,1.740,0.332000,,,5250.00,0.86,,,14.138
Kepler-261 b,,2.180,0.088000,,,5098.00,0.79,,,13.562
WASP-67 b,133.48300,15.693,0.051700,85.800,1.810000,5240.00,0.87,-0.56,225.00,12.500
WASP-32 b,1144.14000,13.227,0.039400,85.300,1.240000,6100.00,1.11,18.28,,11.300
WASP-34 b,187.51000,13.675,0.052400,85.200,1.261000,5700.00,0.93,49.94,120.00,10.400
WASP-35 b,228.82800,14.796,0.043170,87.960,1.540000,5990.00,1.09,17.72,,11.010
WASP-36 b,750.39663,14.874,0.026770,83.150,,5959.00,0.98,-13.22,450.00,
WASP-38 b,855.24500,12.263,0.075220,88.690,0.712000,6150.00,1.33,,110.00,9.447
WASP-39 b,88.98900,14.235,0.048600,87.830,2.110000,5400.00,0.90,-58.48,230.00,12.110
WASP-42 b,167.49641,12.576,0.056100,88.000,,5315.00,0.89,,160.00,12.570
WASP-43 b,565.71400,10.424,0.014200,82.600,2.550000,4400.00,0.60,-3.59,80.00,12.400
WASP-44 b,282.53900,12.778,0.034730,86.020,1.588000,5410.00,0.93,-4.04,,12.900
WASP-46 b,607.05530,13.159,0.023350,82.800,,5600.00,0.86,-3.78,,12.900
WASP-47 b,383.00000,12.900,0.052000,89.020,,5576.00,1.16,-27.06,200.00,11.900
WASP-48 b,288.00000,15.650,0.033200,81.990,,6000.00,1.52,-19.68,,11.720
WASP-50 b,466.55500,12.924,0.029450,84.740,1.970000,5400.00,0.84,,230.00,11.600
WASP-52 b,146.20000,14.240,0.027200,85.350,2.710000,5000.00,0.79,-1.04,140.00,12.000
WASP-54 b,202.13100,18.528,0.049870,84.970,0.860000,6100.00,1.83,-3.13,200.00,10.420
WASP-56 b,181.47300,12.240,0.054580,88.500,1.019000,5600.00,1.11,4.68,255.00,11.484
WASP-57 b,204.68252,11.769,0.037690,86.050,,5600.00,0.93,-23.21,455.00,13.040
WASP-58 b,282.86000,15.360,0.056100,87.400,1.450000,5800.00,1.17,-28.66,300.00,11.660
WASP-60 b,163.35800,9.640,0.053100,87.900,0.600000,5900.00,1.14,-26.63,400.00,12.180
WASP-61 b,654.70200,13.899,0.051400,89.350,0.880000,6320.00,1.36,18.97,480.00,12.500
WASP-63 b,120.77000,16.029,0.057400,87.800,0.609000,5570.00,1.88,-23.71,330.00,11.200
WASP-64 b,403.94500,14.247,0.026480,86.570,1.522000,5400.00,1.06,33.19,350.00,12.290
WASP-65 b,492.62000,12.464,0.033400,88.800,1.280000,5600.00,1.01,-3.19,310.00,11.900
WASP-68 b,301.93000,13.900,0.062060,88.100,0.570000,5911.00,1.69,,,10.700
nu Oph c,,,6.100000,,,4928.00,15.10,,46.84,3.340
Kepler-1267 b,,3.010,,,,6096.00,1.20,,1628.00,15.829
Kepler-436 c,,2.330,,,,4651.00,0.70,,618.00,15.856
Kepler-1269 b,,1.630,,,,5998.00,1.15,,710.00,13.611
Kepler-1270 b,,3.320,,,,5047.00,3.38,,1204.00,13.274
Kepler-1271 b,,1.480,,,,6143.00,1.23,,885.00,13.925
Kepler-1273 b,,2.490,,,,5566.00,0.91,,1355.00,15.826
Kepler-1274 b,,1.420,,,,6179.00,2.17,,609.00,11.752
Kepler-221 b,,1.710,0.037000,,,5243.00,0.82,,,13.749
Kepler-222 c,,4.640,0.091000,,,5433.00,0.87,,,15.063
Kepler-223 d,8.00000,5.240,,87.940,,,1.72,,,15.344
Kepler-224 d,,2.300,0.089000,,,5018.00,0.68,,,15.644
Kepler-226 c,,2.270,0.058000,,,5571.00,0.80,,,15.416
Kepler-228 b,,1.530,0.038000,,,6043.00,1.01,,,15.714
Kepler-229 c,,4.920,0.117000,,,5120.00,0.73,,,15.841
Kepler-23 c,858.10000,3.200,0.099000,,,5828.00,1.55,,800.00,13.438
Kepler-231 b,,1.730,0.074000,,,3767.00,0.49,,,15.385
Kepler-233 c,,2.710,0.287000,,,5360.00,0.76,,,15.339
Kepler-235 c,,1.280,0.065000,,,4255.00,0.55,,369.00,15.954
Kepler-236 c,,2.000,0.132000,,,3750.00,0.51,,,15.414
Kepler-24 d,,1.670,0.051000,,,5897.00,1.29,,1200.00,14.925
bet UMi b,,,1.400000,,,4126.00,38.30,16.90,38.78,2.080
eps Tau b,,,1.930000,,,4901.00,13.70,,47.53,3.540
kap CrB b,635.66000,,2.800000,60.000,,4788.00,5.06,,30.50,4.820
omi CrB b,,,0.830000,,,4749.00,10.50,,84.03,5.510
Kepler-785 b,,13.020,,,,4739.00,0.71,,666.00,15.715
Kepler-787 b,,1.280,,,,4248.00,0.62,,468.00,15.854
Kepler-788 b,,2.550,,,,6159.00,1.23,,1649.00,15.291
Kepler-789 b,,2.120,,,,5870.00,1.02,,915.00,14.507
Kepler-790 b,,2.180,,,,5208.00,0.80,,727.00,15.187
Kepler-792 b,,1.960,,,,5971.00,1.12,,1205.00,14.981
Kepler-793 b,,1.370,,,,5745.00,0.97,,794.00,14.621
Kepler-794 b,,2.110,,,,5839.00,1.38,,763.00,13.459
Kepler-795 b,,1.680,,,,5631.00,0.96,,458.00,13.331
Kepler-797 b,,2.170,,,,5680.00,0.95,,752.00,14.556
Kepler-798 b,,2.390,,,,6224.00,1.29,,1085.00,14.200
Kepler-799 b,,6.880,,,,5681.00,0.93,,1029.00,15.120
Kepler-801 b,,2.000,,,,4435.00,0.63,,419.00,15.314
Kepler-802 b,,3.540,,,,5507.00,0.90,,828.00,14.862
Kepler-803 b,,3.790,,,,5919.00,1.12,,615.00,13.672
Kepler-804 b,,1.940,,,,5817.00,1.05,,648.00,13.749
Kepler-805 b,,2.890,,,,6112.00,1.65,,657.00,12.547
Kepler-806 b,,1.140,,,,5770.00,1.16,,260.00,11.731
Kepler-807 b,,10.420,,,,5965.00,1.06,,1312.00,15.128
Kepler-808 b,,1.460,,,,4653.00,0.71,,321.00,14.285
Kepler-810 b,,1.930,,,,5803.00,1.04,,1554.00,15.803
Kepler-811 b,,2.700,,,,5747.00,1.24,,847.00,13.971
Kepler-812 b,,3.550,,,,6761.00,1.71,,1482.00,13.832
Kepler-813 b,,2.140,,,,5743.00,0.93,,840.00,14.569
Kepler-815 b,,4.110,,,,5028.00,3.42,,1199.00,13.242
Kepler-816 b,,10.240,,,,5286.00,0.85,,1059.00,15.950
Kepler-817 b,,9.030,,,,5861.00,1.03,,1401.00,15.572
Kepler-261 c,,2.000,0.156000,,,5098.00,0.79,,,13.562
Kepler-262 c,,1.640,0.152000,,,5841.00,0.88,,,14.246
Kepler-263 b,,2.670,0.120000,,,5265.00,0.79,,,15.391
Kepler-263 c,,2.470,0.242000,,,5265.00,0.79,,,15.391
Kepler-264 b,,3.330,0.249000,,,6158.00,1.55,,,13.038
Kepler-265 b,,1.860,0.069000,,,5835.00,1.10,,,15.381
Kepler-265 c,,2.630,0.127000,,,5835.00,1.10,,,15.381
Kepler-265 d,,2.490,0.236000,,,5835.00,1.10,,,15.381
Kepler-266 b,,2.480,0.071000,,,5885.00,1.03,,,15.590
Kepler-266 c,,3.890,0.457000,,,5885.00,1.03,,,15.590
Kepler-267 b,,1.980,0.037000,,,4258.00,0.56,,,15.438
Kepler-267 d,,2.270,0.154000,,,4258.00,0.56,,,15.438
Kepler-268 b,,2.550,0.180000,,,6081.00,1.27,,,13.703
Kepler-268 c,,3.380,0.391000,,,6081.00,1.27,,,13.703
Kepler-269 b,,2.470,0.061000,,,5847.00,0.96,,,15.808
Kepler-270 b,,2.010,0.107000,,,6067.00,1.46,,,13.908
Kepler-270 c,,1.770,0.180000,,,6067.00,1.46,,,13.908
Kepler-271 b,,0.890,0.056000,,,5524.00,0.88,,,13.404
Kepler-271 c,,1.000,0.071000,,,5524.00,0.88,,,13.404
Kepler-272 b,,1.430,0.038000,,,5297.00,0.93,,,14.678
Kepler-272 c,,1.790,0.061000,,,5297.00,0.93,,,14.678
Kepler-272 d,,2.250,0.091000,,,5297.00,0.93,,,14.678
Kepler-273 b,,1.500,0.037000,,,5626.00,0.81,,,14.968
Kepler-273 c,,1.980,0.073000,,,5626.00,0.81,,,14.968
Kepler-274 b,,1.540,0.101000,,,6023.00,1.01,,,15.035
WASP-69 b,82.63200,9.113,0.045250,86.710,1.786000,4715.00,0.81,-9.63,50.00,9.870
WASP-71 b,712.54500,16.370,0.046190,84.900,0.443000,6059.00,2.26,7.79,345.00,10.560
WASP-72 b,491.37630,14.240,0.037080,81.600,0.430000,6250.00,1.98,35.92,340.00,10.880
WASP-75 b,340.06000,14.235,0.037500,82.000,1.070000,6100.00,1.26,2.26,260.00,11.450
WASP-77 A b,559.36000,13.560,0.024000,89.400,1.693000,5500.00,0.95,1.68,93.00,10.300
WASP-78 b,282.85700,19.055,0.036200,83.200,0.630000,6100.00,1.60,,550.00,12.000
WASP-80 b,170.99254,11.198,0.034400,89.020,2.937000,4143.00,0.59,10.20,60.00,11.870
WASP-88 b,177.98000,19.055,0.064310,88.000,0.700000,6431.00,2.08,,,11.400
WASP-94 B b,,,0.033500,,,6040.00,1.35,-8.74,180.00,10.500
WASP-95 b,359.13000,13.560,0.034160,88.400,1.050000,5630.00,1.13,6.28,,
WASP-96 b,152.55000,13.450,0.045300,85.600,1.380000,5540.00,1.05,-1.23,,
WASP-98 b,293.03926,12.823,0.037620,86.380,,5473.00,0.74,-38.29,,
WASP-99 b,883.53000,12.330,0.071700,88.800,0.410000,6180.00,1.76,24.96,,
WASP-100 b,645.17000,18.940,0.045700,82.600,0.760000,6900.00,,29.96,,
WASP-101 b,158.91000,15.800,0.050600,85.000,1.260000,6400.00,1.29,42.64,,
WASP-103 b,473.54700,17.127,0.019850,86.300,1.195000,6110.00,1.44,-42.00,470.00,12.100
WASP-104 b,404.26300,12.745,0.029180,83.630,1.474000,5475.00,0.96,28.55,143.00,11.120
WASP-106 b,611.79700,12.162,0.091700,89.490,0.642000,6055.00,1.39,17.25,283.00,11.210
WASP-117 b,87.55850,11.444,0.094590,89.140,0.803000,6038.00,1.17,-16.03,,10.150
WD 0806-661 b,2383.60000,,2500.000000,,,,,,19.20,
WTS-1 b,1274.44000,16.700,0.047000,85.500,1.763600,6250.00,1.15,,3200.00,16.130
WISEP J121756.91+162640.2 A b,6992.00000,10.468,8.000000,,,575.00,0.09,,10.10,
XO-1 b,292.39100,13.563,0.049000,88.800,1.742000,5750.00,0.94,,172.00,11.190
XO-2 N b,189.73700,11.422,0.036730,,,5332.00,1.01,46.93,145.50,11.138
XO-2 S b,,,0.134400,,,5399.00,1.02,46.54,148.00,11.086
XO-2 S c,,,0.475600,,,5399.00,1.02,46.54,148.00,11.086
tau Boo b,,,0.049000,,,6400.00,1.46,-16.40,15.60,4.500
ups And c,,,0.827774,,,,1.56,-28.90,13.47,4.100
HATS-17 b,425.25654,8.709,0.130800,89.080,,5846.00,1.09,22.94,339.00,12.390
TRAPPIST-1 b,0.85000,1.086,0.011110,89.650,0.726600,2559.00,0.12,,12.10,18.800
TRAPPIST-1 c,1.38000,1.056,0.015210,89.670,0.687000,2559.00,0.12,,12.10,18.800
TRAPPIST-1 d,0.41000,0.772,0.021440,89.750,0.367000,2559.00,0.12,,12.10,18.800
K2-34 b,559.38080,15.132,0.044190,82.060,,6132.00,1.53,46.31,,11.548
Kepler-461 b,,2.580,,,,5634.00,0.91,,468.00,13.704
Kepler-462 b,,3.770,,,,7070.00,2.04,,733.00,11.642
Kepler-463 b,,3.050,,,,5661.00,0.90,,336.00,12.870
Kepler-464 b,,3.300,,,,5933.00,1.59,,653.00,12.702
Kepler-465 b,,2.950,,,,6310.00,1.29,,587.00,12.663
Kepler-466 b,,2.850,,,,5927.00,1.05,,436.00,12.772
Kepler-466 c,,1.250,,,,5927.00,1.05,,436.00,12.772
Kepler-467 b,,2.250,,,,5809.00,1.37,,458.00,12.377
Kepler-468 b,,13.340,,,,5498.00,0.87,,474.00,13.779
Kepler-470 b,,14.440,,,,6613.00,1.66,,989.00,13.224
Kepler-471 b,,14.960,,,,6733.00,1.80,,1373.00,13.797
Kepler-472 b,,3.220,,,,4996.00,0.78,,302.00,13.698
Kepler-473 b,,4.080,,,,5816.00,1.34,,641.00,13.397
Kepler-474 b,,3.060,,,,5785.00,1.08,,568.00,13.494
Kepler-475 b,,2.490,,,,5009.00,0.79,,280.00,13.341
Kepler-476 b,,3.080,,,,5837.00,1.09,,687.00,13.837
Kepler-477 b,,2.070,,,,5240.00,0.79,,367.00,13.536
Kepler-478 b,,2.710,,,,5210.00,0.80,,420.00,13.938
Kepler-479 b,,2.120,,,,5247.00,0.81,,371.00,13.575
Kepler-480 b,,2.780,,,,6322.00,1.34,,806.00,13.273
HIP 65891 b,,,2.810000,,,5000.00,8.93,,136.05,6.750
HIP 107773 b,,,0.720000,,,4945.00,11.60,,103.63,5.620
KELT-7 b,406.82240,17.183,0.044150,83.760,0.828000,6789.00,1.73,31.40,129.00,8.540
Kepler-453 b,16.00000,6.204,0.790300,89.443,,5527.00,0.83,,,13.552
WASP-74 b,301.93850,17.486,0.037000,79.810,0.961000,5970.00,1.64,-15.77,120.00,9.700
WASP-83 b,95.34900,11.657,0.059000,88.900,1.040000,5510.00,1.05,31.55,300.00,12.900
WASP-89 b,1875.19700,11.657,0.042700,89.400,1.490000,5130.00,0.88,21.09,,13.100
HD 178911 B b,,,0.339000,,,5668.00,,-40.60,47.00,7.792
HD 180902 b,,,1.390000,,,5030.00,4.10,,114.55,7.778
HD 181433 c,,,1.760000,,,4962.00,,40.21,26.15,8.400
HD 190647 b,,,2.070000,,,5628.00,,-40.80,54.23,7.775
HD 192310 c,,,1.180000,90.000,,5166.00,,-54.22,8.82,5.730
HD 196050 b,,,2.540000,,,5892.00,,60.90,46.93,7.500
HD 197037 b,,,2.070000,,,6150.00,,8.40,33.00,6.809
HD 19994 b,,,1.305000,,,6188.00,,19.00,22.38,5.060
HD 202206 b,,,0.830000,90.000,,5765.00,,14.72,46.34,8.080
HD 206610 b,,,1.680000,,,4874.00,6.10,,170.07,8.346
HD 20794 c,,,0.203600,90.000,,5401.00,,87.95,6.06,4.270
HD 208527 b,,,2.100000,,,4035.00,51.10,4.79,352.11,6.400
HD 210702 b,,,1.200000,,,4967.00,5.10,,55.93,
HD 215497 b,,,0.047000,,,5113.00,,49.31,43.53,8.960
HD 216437 b,,,2.320000,,,5887.00,,-2.70,26.52,6.050
HD 217107 b,,,0.074800,,,5646.00,,-14.00,19.72,6.160
HD 219077 b,,,6.220000,,,5362.00,1.91,-30.87,29.20,6.120
HD 219828 b,,,0.045000,,,5891.00,1.69,-24.03,77.90,8.008
HD 220773 b,,,4.940000,,,5940.00,,-38.00,49.00,7.093
Kepler-279 c,49.40000,4.300,,,,6363.00,1.75,,,13.659
Kepler-280 b,,1.450,0.032000,,,5744.00,0.89,,,14.466
Kepler-274 c,,1.840,0.204000,,,6023.00,1.01,,,15.035
Kepler-275 b,,2.340,0.098000,,,6165.00,1.38,,,15.319
Kepler-275 c,,3.380,0.132000,,,6165.00,1.38,,,15.319
Kepler-280 c,,2.010,0.056000,,,5744.00,0.89,,,14.466
Kepler-281 b,,2.820,0.117000,,,5723.00,0.90,,,15.773
Kepler-275 d,,3.330,0.224000,,,6165.00,1.38,,,15.319
Kepler-276 b,,2.870,0.119000,,,6105.00,1.05,,,15.368
Kepler-276 c,16.60000,2.900,,,,6105.00,1.05,,,15.368
Kepler-277 b,87.30000,2.920,,,,5946.00,1.69,,,13.420
